ConsumptionID,completedatetime
25598,2022-05-20 05:06:50
25599,2022-05-20 04:22:53
25600,2022-05-17 12:30:43
25601,2022-05-19 16:00:59
25602,2022-05-19 17:31:15
25603,2022-05-18 14:35:27
25604,2022-05-17 13:30:37
25605,2022-05-17 14:18:39
25606,2022-05-18 07:12:52
25607,2022-05-18 20:04:06
25608,2022-05-19 05:43:29
25609,2022-05-18 14:24:46
25610,2022-05-18 17:22:45
25611,2022-05-17 17:52:51
25612,2022-05-19 22:55:35
25613,2022-05-17 22:56:59
25614,2022-05-19 10:24:10
25615,2022-05-18 08:44:11
25616,2022-05-19 15:15:16
25617,2022-05-18 20:44:48
25618,2022-05-19 21:12:04
25619,2022-05-18 18:22:37
25620,2022-05-18 11:28:15
25621,2022-05-19 15:41:21
25622,2022-05-17 23:46:01
25623,2022-05-19 21:41:04
25624,2022-05-19 13:26:47
25625,2022-05-19 11:33:28
25626,2022-05-19 08:50:21
25627,2022-05-19 04:26:57
25628,2022-05-19 21:25:06
25629,2022-05-20 02:08:31
25630,2022-05-20 04:01:41
25631,2022-05-19 07:58:49
25632,2022-05-18 13:12:00
25633,2022-05-17 20:36:47
25634,2022-05-18 08:37:20
25635,2022-05-19 02:59:37
25636,2022-05-17 14:17:23
25637,2022-05-18 01:09:16
25638,2022-05-20 02:36:31
25639,2022-05-17 17:53:49
25640,2022-05-20 03:09:59
25641,2022-05-19 04:47:27
25642,2022-05-19 10:31:24
25643,2022-05-18 18:02:24
25644,2022-05-17 14:48:20
25645,2022-05-18 19:13:48
25646,2022-05-18 09:48:25
25647,2022-05-18 17:55:24
25648,2022-05-19 09:48:59
25649,2022-05-19 08:34:17
25650,2022-05-20 08:00:51
25651,2022-05-20 06:40:49
25652,2022-05-18 23:32:04
25653,2022-05-18 22:48:12
25654,2022-05-18 07:57:03
25655,2022-05-18 08:41:53
25656,2022-05-18 16:08:46
25657,2022-05-19 06:30:01
25658,2022-05-18 13:37:19
25659,2022-05-17 17:15:20
25660,2022-05-19 01:00:14
25661,2022-05-19 17:16:56
25662,2022-05-18 05:41:56
25663,2022-05-18 14:20:45
25664,2022-05-17 18:31:45
25665,2022-05-18 11:28:33
25666,2022-05-18 02:52:18
25667,2022-05-18 11:47:20
25668,2022-05-19 23:19:52
25669,2022-05-17 15:50:42
25670,2022-05-20 06:27:04
25671,2022-05-18 18:48:49
25672,2022-05-19 03:52:24
25673,2022-05-19 12:33:40
25674,2022-05-20 07:19:06
25675,2022-05-18 12:53:36
25676,2022-05-19 19:29:52
25677,2022-05-20 06:37:03
25678,2022-05-20 05:47:51
25679,2022-05-17 21:43:42
25680,2022-05-18 04:38:04
25681,2022-05-19 08:20:12
25682,2022-05-18 15:31:52
25683,2022-05-19 09:36:48
25684,2022-05-17 12:09:36
25685,2022-05-18 13:55:45
25686,2022-05-20 08:49:02
25687,2022-05-18 15:59:13
25688,2022-05-19 05:37:14
25689,2022-05-18 04:31:58
25690,2022-05-17 23:27:37
25691,2022-05-17 13:55:28
25692,2022-05-18 07:17:44
25693,2022-05-18 22:31:55
25694,2022-05-18 13:43:51
25695,2022-05-18 16:38:51
25696,2022-05-19 06:44:56
25697,2022-05-18 08:07:16
25698,2022-05-18 13:11:11
25699,2022-05-19 12:42:04
25700,2022-05-18 11:43:37
25701,2022-05-20 02:36:45
25702,2022-05-19 05:25:57
25703,2022-05-18 16:58:21
25704,2022-05-19 22:35:02
25705,2022-05-20 03:23:06
25706,2022-05-19 04:24:13
25707,2022-05-17 14:42:50
25708,2022-05-20 05:57:02
25709,2022-05-20 06:04:51
25710,2022-05-19 06:10:53
25711,2022-05-20 04:55:40
25712,2022-05-19 20:31:03
25713,2022-05-19 15:38:59
25714,2022-05-18 10:04:00
25715,2022-05-17 18:39:13
25716,2022-05-20 01:07:49
25717,2022-05-20 01:15:30
25718,2022-05-18 12:06:26
25719,2022-05-18 00:02:55
25720,2022-05-18 19:26:15
25721,2022-05-19 00:57:07
25722,2022-05-19 06:16:30
25723,2022-05-18 08:32:16
25724,2022-05-19 14:45:31
25725,2022-05-17 18:59:49
25726,2022-05-19 12:01:35
25727,2022-05-20 07:37:11
25728,2022-05-19 00:52:58
25729,2022-05-19 13:08:09
25730,2022-05-17 12:56:00
25731,2022-05-18 23:44:48
25732,2022-05-18 01:09:34
25733,2022-05-20 00:27:42
25734,2022-05-20 02:10:02
25735,2022-05-17 21:06:28
25736,2022-05-19 09:12:06
25737,2022-05-19 05:43:21
25738,2022-05-18 10:18:09
25739,2022-05-18 03:56:05
25740,2022-05-20 08:40:44
25741,2022-05-18 03:19:24
25742,2022-05-17 21:43:52
25743,2022-05-19 10:30:48
25744,2022-05-17 22:51:20
25745,2022-05-17 21:44:42
25746,2022-05-17 14:24:23
25747,2022-05-18 09:58:02
25748,2022-05-19 14:54:35
25749,2022-05-20 05:10:50
25750,2022-05-18 19:08:01
25751,2022-05-19 09:51:28
25752,2022-05-19 07:01:16
25753,2022-05-18 00:39:37
25754,2022-05-19 01:45:24
25755,2022-05-17 21:37:40
25756,2022-05-19 19:17:30
25757,2022-05-20 05:38:59
25758,2022-05-18 20:25:28
25759,2022-05-19 12:04:10
25760,2022-05-20 07:09:53
25761,2022-05-18 16:28:36
25762,2022-05-19 13:25:55
25763,2022-05-19 15:28:19
25764,2022-05-19 00:02:25
25765,2022-05-18 14:39:35
25766,2022-05-19 16:14:46
25767,2022-05-18 17:39:12
25768,2022-05-19 03:12:23
25769,2022-05-18 00:37:13
25770,2022-05-19 07:39:43
25771,2022-05-18 09:04:52
25772,2022-05-19 05:12:58
25773,2022-05-18 20:40:10
25774,2022-05-18 12:59:49
25775,2022-05-17 19:33:52
25776,2022-05-18 00:25:15
25777,2022-05-19 18:22:24
25778,2022-05-18 02:07:21
25779,2022-05-19 05:03:01
25780,2022-05-19 03:29:42
25781,2022-05-17 23:59:39
25782,2022-05-18 03:52:46
25783,2022-05-18 10:11:16
25784,2022-05-18 10:21:10
25785,2022-05-19 14:29:11
25786,2022-05-18 13:23:27
25787,2022-05-18 20:37:16
25788,2022-05-18 13:16:02
25789,2022-05-19 14:04:31
25790,2022-05-17 13:59:08
25791,2022-05-20 06:45:20
25792,2022-05-18 13:49:47
25793,2022-05-17 21:08:21
25794,2022-05-20 07:49:26
25795,2022-05-18 13:49:52
25796,2022-05-19 16:51:31
25797,2022-05-18 00:41:21
25798,2022-05-18 06:33:58
25799,2022-05-18 15:54:56
25800,2022-05-19 14:18:21
25801,2022-05-18 03:36:39
25802,2022-05-20 07:33:45
25803,2022-05-19 00:58:31
25804,2022-05-18 07:47:37
25805,2022-05-20 04:17:21
25806,2022-05-19 15:06:03
25807,2022-05-18 16:19:59
25808,2022-05-18 00:10:38
25809,2022-05-17 23:52:48
25810,2022-05-17 23:31:20
25811,2022-05-17 20:07:20
25812,2022-05-19 07:30:22
25813,2022-05-17 21:42:02
25814,2022-05-19 05:35:33
25815,2022-05-19 23:01:30
25816,2022-05-19 01:39:28
25817,2022-05-17 22:59:35
25818,2022-05-17 15:21:14
25819,2022-05-17 23:28:08
25820,2022-05-19 14:27:33
25821,2022-05-17 16:07:46
25822,2022-05-18 12:28:51
25823,2022-05-20 05:29:12
25824,2022-05-17 12:09:07
25825,2022-05-18 02:22:38
25826,2022-05-19 05:32:59
25827,2022-05-19 08:36:19
25828,2022-05-18 07:06:07
25829,2022-05-19 05:10:37
25830,2022-05-19 11:06:03
25831,2022-05-18 23:56:35
25832,2022-05-20 04:42:22
25833,2022-05-18 20:10:52
25834,2022-05-18 00:21:48
25835,2022-05-18 17:42:14
25836,2022-05-19 04:14:19
25837,2022-05-19 03:54:43
25838,2022-05-20 07:05:06
25839,2022-05-18 23:00:58
25840,2022-05-19 06:10:33
25841,2022-05-18 01:46:54
25842,2022-05-19 08:57:05
25843,2022-05-18 23:50:18
25844,2022-05-19 22:03:28
25845,2022-05-17 21:32:21
25846,2022-05-19 17:20:31
25847,2022-05-19 12:24:14
25848,2022-05-20 01:30:16
25849,2022-05-17 15:37:24
25850,2022-05-18 21:26:19
25851,2022-05-18 07:07:51
25852,2022-05-17 13:06:24
25853,2022-05-19 00:08:35
25854,2022-05-18 13:38:22
25855,2022-05-19 06:38:44
25856,2022-05-18 15:32:17
25857,2022-05-18 12:30:54
25858,2022-05-19 18:48:20
25859,2022-05-17 21:45:41
25860,2022-05-19 19:02:32
25861,2022-05-18 17:17:50
25862,2022-05-19 09:23:36
25863,2022-05-19 21:57:53
25864,2022-05-18 04:29:11
25865,2022-05-20 01:54:24
25866,2022-05-18 13:35:12
25867,2022-05-19 16:56:15
25868,2022-05-19 12:42:03
25869,2022-05-20 05:57:02
25870,2022-05-20 08:50:54
25871,2022-05-20 01:58:20
25872,2022-05-19 19:38:58
25873,2022-05-18 17:33:36
25874,2022-05-20 03:57:54
25875,2022-05-17 17:19:12
25876,2022-05-18 07:31:58
25877,2022-05-20 01:18:40
25878,2022-05-19 22:18:40
25879,2022-05-19 11:59:50
25880,2022-05-18 03:31:42
25881,2022-05-18 23:51:03
25882,2022-05-19 05:55:41
25883,2022-05-19 05:57:15
25884,2022-05-19 12:40:56
25885,2022-05-18 14:12:22
25886,2022-05-19 02:30:10
25887,2022-05-19 20:05:26
25888,2022-05-19 07:11:30
25889,2022-05-19 16:17:52
25890,2022-05-18 21:25:20
25891,2022-05-17 23:28:38
25892,2022-05-19 04:32:07
25893,2022-05-18 13:00:41
25894,2022-05-18 21:26:00
25895,2022-05-18 01:04:16
25896,2022-05-19 14:46:44
25897,2022-05-18 05:20:01
25898,2022-05-19 05:14:17
25899,2022-05-17 15:49:55
25900,2022-05-18 18:15:27
25901,2022-05-18 08:04:31
25902,2022-05-18 03:40:40
25903,2022-05-18 12:55:54
25904,2022-05-19 20:02:26
25905,2022-05-19 11:52:01
25906,2022-05-19 13:15:15
25907,2022-05-18 15:57:48
25908,2022-05-19 12:21:07
25909,2022-05-17 15:54:30
25910,2022-05-19 15:16:01
25911,2022-05-19 21:30:17
25912,2022-05-19 08:39:47
25913,2022-05-18 14:34:03
25914,2022-05-18 17:05:56
25915,2022-05-18 18:14:28
25916,2022-05-19 19:06:35
25917,2022-05-18 22:57:20
25918,2022-05-19 06:46:15
25919,2022-05-17 12:06:17
25920,2022-05-20 01:18:42
25921,2022-05-17 14:06:04
25922,2022-05-19 14:31:57
25923,2022-05-20 01:01:16
25924,2022-05-18 15:36:21
25925,2022-05-17 23:51:35
25926,2022-05-19 08:13:24
25927,2022-05-19 23:44:10
25928,2022-05-19 07:58:45
25929,2022-05-19 03:15:35
25930,2022-05-20 01:09:08
25931,2022-05-19 06:02:08
25932,2022-05-17 22:33:37
25933,2022-05-19 12:24:20
25934,2022-05-19 09:31:46
25935,2022-05-19 00:06:58
25936,2022-05-18 01:13:55
25937,2022-05-19 04:31:53
25938,2022-05-18 05:13:39
25939,2022-05-19 06:58:20
25940,2022-05-18 02:50:27
25941,2022-05-18 20:26:58
25942,2022-05-18 09:21:29
25943,2022-05-18 10:47:05
25944,2022-05-19 22:51:48
25945,2022-05-19 18:52:24
25946,2022-05-20 07:11:09
25947,2022-05-18 02:25:02
25948,2022-05-18 12:51:54
25949,2022-05-19 18:25:15
25950,2022-05-18 07:42:29
25951,2022-05-20 08:38:25
25952,2022-05-18 10:02:03
25953,2022-05-17 13:59:38
25954,2022-05-18 22:04:58
25955,2022-05-17 16:42:45
25956,2022-05-18 13:38:56
25957,2022-05-19 17:23:47
25958,2022-05-19 11:14:29
25959,2022-05-18 13:48:40
25960,2022-05-18 17:20:53
25961,2022-05-18 18:52:00
25962,2022-05-17 15:30:22
25963,2022-05-18 00:21:23
25964,2022-05-19 20:11:17
25965,2022-05-20 04:47:35
25966,2022-05-18 12:00:14
25967,2022-05-19 03:14:36
25968,2022-05-17 23:21:23
25969,2022-05-20 01:06:53
25970,2022-05-18 11:18:24
25971,2022-05-17 12:46:14
25972,2022-05-19 19:28:39
25973,2022-05-19 01:10:19
25974,2022-05-18 11:08:20
25975,2022-05-17 12:13:46
25976,2022-05-19 05:16:04
25977,2022-05-18 21:18:49
25978,2022-05-19 11:51:12
25979,2022-05-18 09:29:22
25980,2022-05-18 18:56:13
25981,2022-05-18 15:27:44
25982,2022-05-19 08:44:10
25983,2022-05-17 15:04:22
25984,2022-05-17 13:57:13
25985,2022-05-18 11:02:22
25986,2022-05-19 14:02:13
25987,2022-05-18 03:23:39
25988,2022-05-18 03:52:14
25989,2022-05-17 18:34:34
25990,2022-05-20 08:27:21
25991,2022-05-18 08:05:15
25992,2022-05-18 01:05:44
25993,2022-05-18 21:26:05
25994,2022-05-20 04:27:34
25995,2022-05-18 16:01:35
25996,2022-05-19 11:23:19
25997,2022-05-17 18:07:28
25998,2022-05-18 07:53:38
25999,2022-05-18 18:08:47
26000,2022-05-20 02:51:20
26001,2022-05-17 22:46:30
26002,2022-05-19 23:41:41
26003,2022-05-20 04:00:25
26004,2022-05-17 15:21:00
26005,2022-05-18 08:31:19
26006,2022-05-18 14:04:08
26007,2022-05-19 06:42:59
26008,2022-05-18 09:41:29
26009,2022-05-19 01:48:48
26010,2022-05-19 23:31:22
26011,2022-05-17 12:24:18
26012,2022-05-17 17:06:50
26013,2022-05-17 12:57:54
26014,2022-05-19 23:27:05
26015,2022-05-20 08:29:21
26016,2022-05-19 21:53:45
26017,2022-05-19 18:31:30
26018,2022-05-18 08:36:14
26019,2022-05-19 07:18:53
26020,2022-05-18 16:03:36
26021,2022-05-17 20:28:48
26022,2022-05-19 04:32:50
26023,2022-05-19 21:02:46
26024,2022-05-18 20:53:26
26025,2022-05-18 07:55:30
26026,2022-05-20 02:30:03
26027,2022-05-19 06:25:08
26028,2022-05-17 18:22:13
26029,2022-05-18 09:10:47
26030,2022-05-17 14:13:13
26031,2022-05-18 19:23:51
26032,2022-05-18 17:08:07
26033,2022-05-18 05:15:06
26034,2022-05-18 11:45:43
26035,2022-05-20 01:53:09
26036,2022-05-19 10:37:02
26037,2022-05-17 17:48:39
26038,2022-05-18 22:24:10
26039,2022-05-18 02:29:13
26040,2022-05-17 20:54:25
26041,2022-05-18 09:12:16
26042,2022-05-18 03:49:33
26043,2022-05-17 12:33:34
26044,2022-05-20 00:27:00
26045,2022-05-19 07:16:37
26046,2022-05-18 21:05:45
26047,2022-05-18 12:21:22
26048,2022-05-20 06:59:22
26049,2022-05-18 01:53:54
26050,2022-05-17 23:06:33
26051,2022-05-19 23:14:46
26052,2022-05-19 04:57:27
26053,2022-05-18 07:13:10
26054,2022-05-18 19:48:58
26055,2022-05-19 02:21:40
26056,2022-05-19 16:44:06
26057,2022-05-18 06:42:04
26058,2022-05-20 01:10:35
26059,2022-05-17 17:32:01
26060,2022-05-18 04:24:34
26061,2022-05-17 23:11:34
26062,2022-05-19 06:07:56
26063,2022-05-19 07:08:18
26064,2022-05-18 19:20:10
26065,2022-05-19 05:09:51
26066,2022-05-19 16:16:57
26067,2022-05-19 04:03:26
26068,2022-05-19 06:20:04
26069,2022-05-18 15:14:45
26070,2022-05-19 09:12:16
26071,2022-05-18 23:52:33
26072,2022-05-17 17:57:29
26073,2022-05-18 10:53:58
26074,2022-05-18 15:40:31
26075,2022-05-19 00:48:28
26076,2022-05-20 02:41:38
26077,2022-05-18 06:20:55
26078,2022-05-19 18:34:47
26079,2022-05-17 18:44:56
26080,2022-05-17 16:17:37
26081,2022-05-17 14:49:11
26082,2022-05-18 13:37:20
26083,2022-05-17 22:57:37
26084,2022-05-18 04:17:18
26085,2022-05-17 19:37:32
26086,2022-05-19 19:50:42
26087,2022-05-20 06:15:39
26088,2022-05-19 15:36:28
26089,2022-05-18 06:23:36
26090,2022-05-20 02:40:09
26091,2022-05-19 17:15:24
26092,2022-05-17 12:23:20
26093,2022-05-19 22:09:05
26094,2022-05-19 01:17:51
26095,2022-05-17 23:05:10
26096,2022-05-18 11:31:58
26097,2022-05-17 12:31:41
26098,2022-05-18 13:25:45
26099,2022-05-20 05:05:47
26100,2022-05-19 00:57:23
26101,2022-05-20 01:56:26
26102,2022-05-19 19:19:17
26103,2022-05-17 14:48:16
26104,2022-05-18 20:42:09
26105,2022-05-19 23:00:15
26106,2022-05-20 07:54:36
26107,2022-05-17 12:17:26
26108,2022-05-18 21:56:26
26109,2022-05-19 09:18:32
26110,2022-05-18 19:57:53
26111,2022-05-18 12:19:20
26112,2022-05-17 16:25:25
26113,2022-05-19 13:22:17
26114,2022-05-18 00:54:01
26115,2022-05-19 06:29:40
26116,2022-05-19 21:40:48
26117,2022-05-19 08:55:45
26118,2022-05-19 10:42:29
26119,2022-05-19 19:05:28
26120,2022-05-18 13:39:26
26121,2022-05-20 07:49:41
26122,2022-05-17 23:16:33
26123,2022-05-18 10:59:13
26124,2022-05-18 01:41:13
26125,2022-05-19 01:45:34
26126,2022-05-19 17:27:00
26127,2022-05-19 02:12:49
26128,2022-05-19 02:39:56
26129,2022-05-19 02:22:15
26130,2022-05-18 06:29:03
26131,2022-05-17 15:33:28
26132,2022-05-18 01:35:01
26133,2022-05-18 13:47:53
26134,2022-05-19 05:33:44
26135,2022-05-17 23:08:52
26136,2022-05-20 00:11:46
26137,2022-05-18 21:29:08
26138,2022-05-18 06:18:11
26139,2022-05-17 17:41:26
26140,2022-05-18 14:04:55
26141,2022-05-19 15:46:56
26142,2022-05-19 21:42:15
26143,2022-05-19 18:35:31
26144,2022-05-17 15:14:00
26145,2022-05-20 01:07:05
26146,2022-05-18 18:12:14
26147,2022-05-18 20:24:53
26148,2022-05-20 01:14:53
26149,2022-05-19 20:19:12
26150,2022-05-17 12:28:08
26151,2022-05-19 02:43:48
26152,2022-05-18 18:29:43
26153,2022-05-18 06:20:23
26154,2022-05-18 00:45:47
26155,2022-05-18 21:11:33
26156,2022-05-18 18:56:25
26157,2022-05-18 04:13:37
26158,2022-05-18 00:22:07
26159,2022-05-17 12:40:44
26160,2022-05-19 03:23:47
26161,2022-05-19 03:31:54
26162,2022-05-19 23:05:50
26163,2022-05-17 13:21:10
26164,2022-05-19 17:15:26
26165,2022-05-19 15:30:10
26166,2022-05-20 05:20:40
26167,2022-05-20 00:12:22
26168,2022-05-20 07:24:06
26169,2022-05-17 16:14:05
26170,2022-05-19 22:38:14
26171,2022-05-18 12:38:56
26172,2022-05-18 13:48:08
26173,2022-05-19 14:11:35
26174,2022-05-19 15:11:13
26175,2022-05-18 03:44:18
26176,2022-05-18 18:59:42
26177,2022-05-18 00:31:44
26178,2022-05-19 00:19:17
26179,2022-05-18 16:49:00
26180,2022-05-19 03:33:07
26181,2022-05-19 04:03:45
26182,2022-05-18 04:22:10
26183,2022-05-19 07:50:01
26184,2022-05-20 04:58:03
26185,2022-05-20 05:26:44
26186,2022-05-18 02:02:01
26187,2022-05-19 23:35:46
26188,2022-05-18 18:52:59
26189,2022-05-19 19:10:11
26190,2022-05-20 01:54:45
26191,2022-05-19 03:43:19
26192,2022-05-17 20:05:20
26193,2022-05-19 19:44:41
26194,2022-05-17 20:20:35
26195,2022-05-18 11:57:29
26196,2022-05-19 08:22:42
26197,2022-05-19 13:44:54
26198,2022-05-19 07:13:31
26199,2022-05-20 01:15:43
26200,2022-05-18 03:34:04
26201,2022-05-19 05:02:58
26202,2022-05-18 00:20:31
26203,2022-05-20 01:13:43
26204,2022-05-19 16:26:14
26205,2022-05-19 02:26:31
26206,2022-05-17 23:32:27
26207,2022-05-19 07:06:23
26208,2022-05-19 22:00:15
26209,2022-05-20 01:06:38
26210,2022-05-18 14:11:07
26211,2022-05-18 20:40:25
26212,2022-05-19 06:48:51
26213,2022-05-18 15:05:42
26214,2022-05-19 06:47:27
26215,2022-05-18 01:38:20
26216,2022-05-20 03:29:23
26217,2022-05-18 05:42:37
26218,2022-05-19 11:14:42
26219,2022-05-17 13:31:33
26220,2022-05-18 05:18:41
26221,2022-05-19 20:00:25
26222,2022-05-17 13:11:07
26223,2022-05-18 02:15:06
26224,2022-05-19 02:37:05
26225,2022-05-19 08:09:47
26226,2022-05-19 04:23:30
26227,2022-05-18 22:09:46
26228,2022-05-20 07:03:03
26229,2022-05-18 13:48:29
26230,2022-05-17 12:07:33
26231,2022-05-20 08:07:19
26232,2022-05-18 08:33:05
26233,2022-05-20 02:56:42
26234,2022-05-17 18:50:24
26235,2022-05-18 21:18:13
26236,2022-05-20 02:36:13
26237,2022-05-18 11:36:45
26238,2022-05-19 16:21:04
26239,2022-05-18 17:06:16
26240,2022-05-18 01:45:17
26241,2022-05-17 19:02:07
26242,2022-05-19 00:13:38
26243,2022-05-18 00:21:31
26244,2022-05-20 07:55:52
26245,2022-05-18 15:43:08
26246,2022-05-19 17:09:23
26247,2022-05-19 08:33:38
26248,2022-05-19 11:12:05
26249,2022-05-19 17:19:15
26250,2022-05-18 20:42:31
26251,2022-05-17 14:14:13
26252,2022-05-18 20:03:19
26253,2022-05-19 19:07:14
26254,2022-05-19 14:40:41
26255,2022-05-19 08:18:58
26256,2022-05-18 10:39:56
26257,2022-05-18 21:52:04
26258,2022-05-20 02:54:29
26259,2022-05-19 03:01:40
26260,2022-05-19 17:43:36
26261,2022-05-19 23:13:56
26262,2022-05-18 05:20:16
26263,2022-05-19 11:10:59
26264,2022-05-19 16:19:25
26265,2022-05-17 19:39:12
26266,2022-05-18 04:14:04
26267,2022-05-17 18:42:45
26268,2022-05-20 08:44:39
26269,2022-05-19 02:23:53
26270,2022-05-18 18:41:25
26271,2022-05-18 21:21:18
26272,2022-05-19 10:19:48
26273,2022-05-18 05:37:00
26274,2022-05-18 15:37:33
26275,2022-05-19 09:17:10
26276,2022-05-17 19:02:37
26277,2022-05-18 17:50:35
26278,2022-05-19 06:18:51
26279,2022-05-19 16:57:34
26280,2022-05-19 03:19:56
26281,2022-05-19 19:08:44
26282,2022-05-17 13:59:55
26283,2022-05-20 06:37:07
26284,2022-05-17 16:22:28
26285,2022-05-17 13:44:00
26286,2022-05-18 05:37:44
26287,2022-05-20 07:15:03
26288,2022-05-18 14:13:51
26289,2022-05-18 05:23:05
26290,2022-05-18 09:24:59
26291,2022-05-17 20:21:00
26292,2022-05-17 19:12:04
26293,2022-05-18 11:08:31
26294,2022-05-19 00:38:32
26295,2022-05-19 07:49:55
26296,2022-05-19 00:04:41
26297,2022-05-19 09:17:57
26298,2022-05-19 10:07:09
26299,2022-05-17 19:05:16
26300,2022-05-17 19:48:28
26301,2022-05-19 17:14:06
26302,2022-05-19 12:00:14
26303,2022-05-18 06:00:01
26304,2022-05-19 12:47:30
26305,2022-05-18 01:18:56
26306,2022-05-19 06:31:16
26307,2022-05-18 11:59:12
26308,2022-05-17 20:17:22
26309,2022-05-18 13:39:32
26310,2022-05-17 18:11:44
26311,2022-05-18 07:16:27
26312,2022-05-20 01:39:22
26313,2022-05-18 18:50:09
26314,2022-05-19 01:41:01
26315,2022-05-19 05:11:23
26316,2022-05-17 13:12:05
26317,2022-05-18 10:16:34
26318,2022-05-19 22:56:59
26319,2022-05-18 01:03:32
26320,2022-05-18 23:01:39
26321,2022-05-18 19:54:19
26322,2022-05-19 03:57:19
26323,2022-05-19 08:20:14
26324,2022-05-19 19:54:31
26325,2022-05-19 10:10:37
26326,2022-05-19 14:36:58
26327,2022-05-19 04:00:06
26328,2022-05-19 14:00:38
26329,2022-05-19 23:55:06
26330,2022-05-17 15:40:43
26331,2022-05-17 15:50:52
26332,2022-05-18 06:01:42
26333,2022-05-17 22:53:59
26334,2022-05-18 16:44:09
26335,2022-05-17 17:04:14
26336,2022-05-18 05:27:52
26337,2022-05-19 07:07:57
26338,2022-05-19 18:36:29
26339,2022-05-17 23:23:13
26340,2022-05-18 19:08:53
26341,2022-05-18 17:09:55
26342,2022-05-19 00:47:10
26343,2022-05-18 12:00:30
26344,2022-05-19 11:26:06
26345,2022-05-19 11:03:45
26346,2022-05-17 22:57:54
26347,2022-05-20 05:30:37
26348,2022-05-18 02:00:21
26349,2022-05-19 16:40:22
26350,2022-05-19 12:52:54
26351,2022-05-18 10:50:39
26352,2022-05-20 08:48:46
26353,2022-05-20 04:14:02
26354,2022-05-19 13:28:53
26355,2022-05-18 11:28:53
26356,2022-05-17 18:55:18
26357,2022-05-18 07:42:52
26358,2022-05-19 19:32:21
26359,2022-05-19 12:40:22
26360,2022-05-19 08:56:09
26361,2022-05-17 23:17:54
26362,2022-05-19 14:41:20
26363,2022-05-18 04:14:29
26364,2022-05-18 12:14:54
26365,2022-05-17 13:36:58
26366,2022-05-17 20:19:26
26367,2022-05-18 08:16:53
26368,2022-05-19 04:15:05
26369,2022-05-19 13:55:56
26370,2022-05-19 17:39:10
26371,2022-05-20 00:31:23
26372,2022-05-19 14:29:40
26373,2022-05-20 08:10:24
26374,2022-05-18 05:18:25
26375,2022-05-18 06:50:09
26376,2022-05-18 03:09:53
26377,2022-05-18 05:40:40
26378,2022-05-19 18:16:46
26379,2022-05-19 15:15:47
26380,2022-05-19 09:05:58
26381,2022-05-18 07:47:19
26382,2022-05-18 07:42:42
26383,2022-05-18 23:29:50
26384,2022-05-20 06:01:03
26385,2022-05-19 23:23:51
26386,2022-05-19 09:45:38
26387,2022-05-20 03:51:35
26388,2022-05-19 12:21:16
26389,2022-05-19 06:10:10
26390,2022-05-18 02:24:26
26391,2022-05-17 20:57:09
26392,2022-05-18 05:27:54
26393,2022-05-18 09:00:40
26394,2022-05-17 16:39:17
26395,2022-05-18 16:49:04
26396,2022-05-18 09:46:55
26397,2022-05-20 03:55:58
26398,2022-05-19 09:44:02
26399,2022-05-18 05:17:39
26400,2022-05-19 08:25:56
26401,2022-05-17 21:16:04
26402,2022-05-19 12:05:50
26403,2022-05-17 12:59:52
26404,2022-05-19 11:51:09
26405,2022-05-19 05:34:42
26406,2022-05-20 08:39:13
26407,2022-05-19 02:45:56
26408,2022-05-20 07:55:50
26409,2022-05-20 08:35:00
26410,2022-05-20 03:51:52
26411,2022-05-19 21:00:16
26412,2022-05-17 17:28:43
26413,2022-05-19 05:37:43
26414,2022-05-18 23:26:18
26415,2022-05-18 06:50:56
26416,2022-05-17 16:41:16
26417,2022-05-19 12:19:11
26418,2022-05-19 17:21:20
26419,2022-05-18 20:48:28
26420,2022-05-19 13:45:05
26421,2022-05-17 12:21:12
26422,2022-05-17 15:29:36
26423,2022-05-17 15:46:46
26424,2022-05-17 20:28:21
26425,2022-05-18 22:10:07
26426,2022-05-19 00:40:48
26427,2022-05-19 10:19:04
26428,2022-05-17 15:51:58
26429,2022-05-18 23:24:49
26430,2022-05-17 12:47:50
26431,2022-05-19 19:16:59
26432,2022-05-20 01:34:30
26433,2022-05-19 17:18:40
26434,2022-05-18 22:16:05
26435,2022-05-19 03:28:54
26436,2022-05-19 10:06:32
26437,2022-05-20 07:12:52
26438,2022-05-17 23:45:06
26439,2022-05-18 20:45:26
26440,2022-05-18 17:34:43
26441,2022-05-17 12:29:38
26442,2022-05-19 05:42:52
26443,2022-05-18 15:44:23
26444,2022-05-19 19:52:28
26445,2022-05-19 10:05:35
26446,2022-05-19 02:34:20
26447,2022-05-20 00:13:12
26448,2022-05-20 04:47:53
26449,2022-05-17 23:40:48
26450,2022-05-18 08:48:56
26451,2022-05-17 19:19:53
26452,2022-05-19 19:03:28
26453,2022-05-18 03:07:09
26454,2022-05-19 15:06:06
26455,2022-05-19 23:17:02
26456,2022-05-17 14:16:11
26457,2022-05-17 13:46:48
26458,2022-05-18 21:57:30
26459,2022-05-17 15:01:09
26460,2022-05-19 15:45:42
26461,2022-05-18 09:37:44
26462,2022-05-18 21:30:59
26463,2022-05-19 18:01:18
26464,2022-05-19 03:34:06
26465,2022-05-19 00:26:55
26466,2022-05-19 02:39:32
26467,2022-05-19 16:06:57
26468,2022-05-18 03:13:46
26469,2022-05-20 01:05:40
26470,2022-05-17 13:16:25
26471,2022-05-18 11:33:38
